Class1,Class2,Score
http://purl.org/net/wicus-reqs#SoftwareRequirements,http://purl.org/net/wicus-reqs#SoftwareRequirements,1
http://purl.org/net/wicus-reqs#requiresExecutionEnvironment,http://purl.org/net/wicus-reqs#requiresExecutionEnvironment,1
http://purl.org/net/wicus-reqs#HardwareRequirements,http://purl.org/net/wicus-reqs#HardwareRequirements,1
http://purl.org/net/wicus-hwspecs#HardwareSpec,http://purl.org/net/wicus-hwspecs#HardwareSpec,1
http://purl.org/net/wicus-sva#ImageAppliance,http://purl.org/net/wicus-sva#ImageAppliance,1
http://purl.org/net/wicus-sva#ScientificVirtualAppliance,http://purl.org/net/wicus-sva#ScientificVirtualAppliance,1
http://purl.obolibrary.org/obo/IAO_0000064,https://w3id.org/function/ontology#Algorithm,1
http://www.ebi.ac.uk/efo/swo/SWO_0000740,https://w3id.org/function/ontology#implements,1
http://purl.org/net/wicus-hwspecs#HardwareSpec,http://purl.org/net/wicus-hwspecs#HardwareSpec,1
http://purl.org/net/wicus-reqs#SoftwareRequirements,http://purl.org/net/wicus-reqs#SoftwareRequirements,1
http://purl.org/net/wicus-reqs#requiresExecutionEnvironment,http://purl.org/net/wicus-reqs#requiresExecutionEnvironment,1
http://purl.org/net/wicus-reqs#HardwareRequirements,http://purl.org/net/wicus-reqs#HardwareRequirements,1
https://w3id.org/function/ontology#implements,http://www.ebi.ac.uk/efo/swo/SWO_0000740,1
https://w3id.org/function/ontology#Algorithm,http://purl.obolibrary.org/obo/IAO_0000064,1
https://w3id.org/function/ontology#name,https://w3id.org/reproduceme#name,0.984363239255996
https://w3id.org/reproduceme#name,https://w3id.org/function/ontology#name,0.984363239255996
https://w3id.org/function/ontology#Output,https://w3id.org/reproduceme#Output,0.966824137353209
https://w3id.org/reproduceme#Output,https://w3id.org/function/ontology#Output,0.966824137353209
https://w3id.org/reproduceme#Version,http://purl.org/net/wicus-stack#Version,0.962835639119051
https://w3id.org/reproduceme#License,http://purl.org/net/wicus-stack#License,0.946100120222773
https://w3id.org/reproduceme#Version,http://purl.org/net/wicus-stack#Version,0.938315688042771
https://w3id.org/function/ontology#Algorithm,https://w3id.org/reproduceme#Algorithm,0.934514334554471
https://w3id.org/reproduceme#Algorithm,https://w3id.org/function/ontology#Algorithm,0.934514334554471
https://w3id.org/function/ontology#Parameter,https://w3id.org/reproduceme#Parameter,0.892498963362638
https://w3id.org/reproduceme#Parameter,https://w3id.org/function/ontology#Parameter,0.892498963362638
https://w3id.org/function/ontology#Function,https://w3id.org/reproduceme#Function,0.875276654943618
https://w3id.org/reproduceme#Function,https://w3id.org/function/ontology#Function,0.875276654943618
http://purl.org/net/p-plan#hasInputVar,http://purl.org/net/p-plan#isInputVarOf,0.858179535496964
https://w3id.org/reproduceme#Configuration,http://purl.org/net/wicus-stack#ConfigurationInfo,0.788604180522249
https://w3id.org/reproduceme#Configuration,http://purl.org/net/wicus-stack#ConfigurationInfo,0.769288388647525
https://w3id.org/function/ontology#MethodMapping,https://w3id.org/reproduceme#Method,0.715183362212355
https://w3id.org/reproduceme#Method,https://w3id.org/function/ontology#MethodMapping,0.715183362212355
https://w3id.org/reproduceme#Software,http://purl.org/net/wicus-stack#SoftwareComponent,0.713400115544976
https://w3id.org/reproduceme#Image,http://purl.org/net/wicus-sva#VMImage,0.705942095894176
https://w3id.org/reproduceme#Software,http://purl.org/net/wicus-stack#SoftwareComponent,0.705626669873191
